433,1,382
433,1,298
433,1,516
433,1,407
433,1,295
433,1,311
433,1,310
433,1,305
442,1,276
442,1,4255
442,1,265
442,1,3302
442,1,7150
442,1,9717
442,1,3326
442,1,40310
442,1,11577
447,1,10380
447,1,303
447,1,37785
447,1,242
447,1,1010
447,1,47576
451,1,751
451,1,294
451,1,317
451,1,907
451,1,282
451,1,1171
451,1,762
451,1,485
451,1,902
451,1,805
451,1,284
451,1,259
451,1,811
458,1,93739
458,1,100444
458,1,96918
458,1,95225
461,1,1856
461,1,1428
461,1,11834
461,1,315
461,1,338
461,1,1952
461,1,485
461,1,2463
461,1,794
461,1,8402
461,1,18635
476,1,203526
476,1,106818
476,1,127563
477,1,56951
477,1,53984
477,1,50814
477,1,54433
477,1,236
477,1,58015
505,1,51
505,1,254
505,1,276
505,1,334
505,1,50
505,1,292
505,1,320
505,1,294
505,1,283
505,1,290
505,1,515
505,1,282
505,1,337
505,1,309
518,1,269235
518,1,273843
518,1,199228
519,1,23686
519,1,20851
519,1,18635
519,1,10843
519,1,10639
519,1,927
519,1,23161
523,1,234
523,1,313
523,1,593
523,1,292
523,1,605
523,1,827
523,1,334
523,1,7312
523,1,302
523,1,1372
523,1,337
523,1,982
523,1,1104
523,1,528
523,1,927
546,1,907
546,1,7157
546,1,3444
546,1,764
553,1,2617
553,1,1444
553,1,1671
553,1,2567
553,1,1606
553,1,1377
562,1,218708
562,1,211027
562,1,242170
562,1,235130
565,1,299
565,1,515
565,1,1428
565,1,697
565,1,315
565,1,300
570,1,891
570,1,2567
570,1,1372
570,1,887
570,1,1606
570,1,3423
573,1,885
573,1,9622
573,1,286
573,1,50
573,1,968
573,1,1010
573,1,334
573,1,2463
573,1,808
573,1,1373
573,1,236
588,1,47889
588,1,88433
588,1,100449
588,1,93545
588,1,77625
591,1,216372
591,1,260680
591,1,238962
591,1,240386
591,1,268067
591,1,277105
591,1,272510
594,1,266157
594,1,268067
594,1,269235
594,1,265708
594,1,199228
594,1,273843
594,1,273877
594,1,245665
594,1,239912
597,1,307
597,1,286
597,1,300
597,1,982
597,1,407
597,1,311
597,1,443
597,1,302
597,1,274
597,1,305
597,1,340
597,1,312
597,1,382
597,1,282
597,1,299
603,1,2439
603,1,1851
603,1,2463
603,1,1487
603,1,1940
603,1,1267
610,1,440
610,1,16235
613,1,37898
613,1,320
613,1,23686
613,1,927
613,1,536
613,1,8
613,1,2127
613,1,310
613,1,29648
613,1,236
613,1,485
613,1,274
613,1,27364
616,1,110467
616,1,252655
616,1,100403
616,1,211027
616,1,109375
616,1,109386
616,1,112146
619,1,112146
619,1,106818
619,1,92382
619,1,100444
619,1,88433
619,1,133860
628,1,236
628,1,276
628,1,233
628,1,274
628,1,766
628,1,1333
628,1,51
628,1,812
628,1,292
628,1,242
628,1,805
628,1,286
628,1,822
628,1,485
628,1,767
652,1,12703
652,1,1014
652,1,1424
652,1,751
652,1,1171
652,1,309
652,1,1262
652,1,315
652,1,1271
652,1,1263
671,1,56951
671,1,37785
671,1,27364
671,1,50814
671,1,37685
671,1,47576
671,1,29648
671,1,68035
671,1,26449
671,1,53984
671,1,43558
671,1,51928
671,1,41568
675,1,281
675,1,921
675,1,909
675,1,531
675,1,888
675,1,338
675,1,51
675,1,311
675,1,340
675,1,337
675,1,993
675,1,334
675,1,794
691,1,288
691,1,282
691,1,281
691,1,697
691,1,440
691,1,443
691,1,276
691,1,340
691,1,770
691,1,982
691,1,283
691,1,808
691,1,289
705,1,334
705,1,337
705,1,338
705,1,884
705,1,50
705,1,536
705,1,443
705,1,276
705,1,274
705,1,236
705,1,292
705,1,290
705,1,265
705,1,315
708,1,77171
708,1,58949
708,1,115908
712,1,2585
722,1,1428
722,1,2790
722,1,217300
722,1,55770
722,1,118335
722,1,1025
722,1,10380
722,1,1851
722,1,7843
722,1,5647
722,1,5655
722,1,5658
722,1,5653
722,1,243916
726,1,286
726,1,334
726,1,284
726,1,338
726,1,292
726,1,315
726,1,593
726,1,337
726,1,340
726,1,326
726,1,485
726,1,324
726,1,490
726,1,50
730,1,279457
730,1,266157
730,1,245665
730,1,265708
730,1,240386
730,1,266794
730,1,273843
730,1,266372
730,1,238962
730,1,280837
731,1,1271
731,1,827
731,1,995
731,1,443
731,1,849
731,1,309
731,1,276
731,1,880
731,1,236
731,1,290
731,1,274
739,1,2461
739,1,312
739,1,1905
739,1,496
739,1,3302
739,1,5436
739,1,927
739,1,1707
739,1,298
739,1,1104
739,1,841
739,1,237
743,1,127563
743,1,37785
743,1,12703
743,1,23161
743,1,100858
743,1,160209
743,1,15489
743,1,18635
743,1,20851
744,1,92382
744,1,100449
744,1,95225
744,1,109386
744,1,160209
749,1,225604
749,1,260467
749,1,263750
749,1,1266
749,1,240760
750,1,2453
750,1,7312
750,1,3484
750,1,5651
750,1,7842
750,1,3471
750,1,8402
750,1,7843
750,1,5436
750,1,3428
756,1,118781
756,1,37137
756,1,93545
763,1,252655
763,1,266157
763,1,207195
763,1,272510
763,1,240038
763,1,769
775,1,515
775,1,254
775,1,289
775,1,315
775,1,274
775,1,286
775,1,288
775,1,281
775,1,982
775,1,51
775,1,440
775,1,334
775,1,337
775,1,338
775,1,467
776,1,218711
776,1,207195
776,1,252655
776,1,109375
776,1,183878
776,1,241158
777,1,315
777,1,309
777,1,286
777,1,303
777,1,290
777,1,51
777,1,485
777,1,338
777,1,536
777,1,294
777,1,337
777,1,334
780,1,290
780,1,1333
780,1,767
780,1,37685
780,1,876
780,1,77625
780,1,54433
780,1,812
780,1,2225
780,1,536
780,1,766
788,1,160209
788,1,127563
788,1,140001
788,1,158316
788,1,211311
795,1,240386
795,1,273843
795,1,266794
818,1,965
818,1,160209
818,1,211311
863,1,207195
863,1,140001
863,1,235128
863,1,263750
863,1,183878
863,1,218711
863,1,218707
863,1,214799
863,1,150246
863,1,218708
886,1,8402
886,1,841
886,1,115908
886,1,7842
886,1,5652
886,1,22759
886,1,3482
893,1,115908
893,1,140001
893,1,216372
893,1,160209
893,1,109386
893,1,72941
893,1,176478
899,1,273843
899,1,43558
899,1,118335
899,1,245665
899,1,1428
899,1,235128
899,1,113292
899,1,240835
899,1,277105
901,1,1905
901,1,50
901,1,9622
901,1,10380
901,1,10843
901,1,5976
901,1,253
901,1,236
901,1,2585
901,1,1851
905,1,841
905,1,766
905,1,2453
905,1,7312
905,1,233
905,1,1851
907,1,302
907,1,312
907,1,310
907,1,3471
907,1,12
907,1,313
907,1,772
907,1,311
907,1,307
907,1,305
907,1,1671
907,1,9717
907,1,276
907,1,5655
907,1,3774
914,1,334
914,1,9912
914,1,812
914,1,890
914,1,928
914,1,303
914,1,265
914,1,885
914,1,880
914,1,253
914,1,282
914,1,233
914,1,338
921,1,981
921,1,10440
921,1,236
921,1,7843
921,1,3484
921,1,1014
921,1,5972
927,1,2453
936,1,242170
936,1,150246
936,1,245665
936,1,211027
936,1,272510
944,1,3848
944,1,3302
944,1,247
946,1,23686
946,1,28900
946,1,29648
946,1,18624
946,1,18635
946,1,24165
946,1,18629
947,1,96918
947,1,92382
947,1,176478
947,1,9912
947,1,37897
947,1,29648
952,1,5436
952,1,283
952,1,300
952,1,5652
952,1,1671
952,1,2617
952,1,490
952,1,100449
952,1,5649
952,1,762
952,1,7157
952,1,10844
952,1,808
952,1,5651
955,1,276
955,1,300
955,1,298
955,1,299
955,1,302
955,1,12
955,1,485
955,1,532
955,1,808
955,1,242
955,1,533
955,1,528
955,1,440
955,1,849
962,1,58949
962,1,56951
962,1,58015
962,1,56091
975,1,1444
975,1,1377
975,1,1171
975,1,1372
975,1,1426
975,1,1428
975,1,762
975,1,902
975,1,2567
997,1,58015
997,1,46011
997,1,10377
997,1,37898
997,1,55770
997,1,51928
1006,1,472
1006,1,340
1006,1,847
1006,1,310
1006,1,265
1006,1,533
1006,1,281
1006,1,848
1006,1,841
1006,1,302
1006,1,496
1006,1,315
1006,1,839
1006,1,443
1010,1,216372
1010,1,218711
1010,1,260680
1010,1,240038
1010,1,252655
1010,1,218712
1010,1,218708
1012,1,3375
1012,1,7843
1012,1,5651
1012,1,3302
1012,1,9800
1015,1,3375
1015,1,1510
1015,1,485
1015,1,1428
1015,1,1851
1015,1,3326
1015,1,888
1015,1,2463
1015,1,5972
1015,1,3471
1015,1,303
1015,1,899
1020,1,22657
1020,1,27364
1020,1,22759
1020,1,14667
1020,1,24790
1020,1,37137
1020,1,10639
1020,1,29426
1020,1,56091
1020,1,33255
1020,1,29421
1020,1,14220
1020,1,37897
1022,1,88433
1022,1,12703
1022,1,37897
1023,1,10639
1023,1,100403
1023,1,33352
1023,1,96918
1023,1,27364
1023,1,29648
1023,1,37685
1023,1,41529
1023,1,28900
1023,1,100449
1027,1,27364
1027,1,160209
1027,1,150246
1027,1,58949
1027,1,22505
1027,1,109386
1027,1,95225
1037,1,839
1037,1,118781
1037,1,160209
1037,1,93545
1039,1,887
1039,1,923
1039,1,1271
1039,1,1044
1039,1,847
1039,1,970
1039,1,849
1039,1,884
1039,1,1260
1053,1,279457
1053,1,276788
1053,1,273843
1053,1,235128
1074,1,311
1074,1,302
1074,1,295
1074,1,772
1074,1,764
1074,1,493
1074,1,533
1074,1,489
1074,1,812
1074,1,506
1074,1,305
1074,1,310
1074,1,823
1074,1,767
1080,1,29073
1080,1,18629
1080,1,46011
1080,1,36355
1080,1,15489
1080,1,10639
1080,1,23685
1080,1,16235
1080,1,27364
1097,1,233
1097,1,899
1097,1,764
1097,1,766
1097,1,533
1097,1,472
1097,1,313
1097,1,921
1097,1,536
1097,1,823
1097,1,337
1097,1,979
1097,1,593
1155,1,3113
1155,1,56091
1155,1,20851
1155,1,286
1155,1,5972
1155,1,160209
1155,1,8
1155,1,37785
1172,1,72109
1172,1,55770
1172,1,37785
1172,1,41529
1172,1,928
1172,1,37685
1172,1,100449
1180,1,302
1180,1,310
1180,1,485
1180,1,312
1180,1,496
1180,1,50
1180,1,593
1180,1,265
1180,1,276
1180,1,286
1180,1,804
1180,1,772
1180,1,311
1193,1,248154
1193,1,239816
1193,1,238962
1193,1,243916
1193,1,252655
1193,1,265708
1193,1,183878
1193,1,248175
1195,1,248154
1195,1,100449
1195,1,96918
1195,1,95225
1201,1,9717
1201,1,7157
1201,1,5436
1201,1,20851
1201,1,3375
1201,1,9800
1201,1,17883
1204,1,240835
1213,1,112146
1213,1,211027
1213,1,133860
1231,1,1890
1231,1,18635
1231,1,10380
1234,1,28900
1234,1,593
1234,1,37137
1234,1,41529
1234,1,29648
1237,1,58015
1238,1,283
1238,1,808
1238,1,233
1238,1,282
1238,1,491
1238,1,533
1238,1,286
1238,1,880
1238,1,751
1238,1,309
1238,1,793
1238,1,490
1238,1,1171
1238,1,489
1252,1,3302
1252,1,9912
1252,1,3375
1252,1,772
1252,1,292
1252,1,10440
1252,1,804
1252,1,876
1252,1,265
1279,1,1454
1279,1,1671
1279,1,2585
1279,1,1426
1279,1,1421
1279,1,1444
1279,1,2735
1279,1,1377
1280,1,326
1280,1,237
1280,1,16235
1280,1,848
1280,1,15489
1280,1,51
1280,1,265
1280,1,9717
1280,1,12536
1280,1,1428
1280,1,7843
1280,1,254
1280,1,847
1332,1,237
1332,1,927
1332,1,1760
1332,1,276
1332,1,254
1332,1,1333
1332,1,1671
1332,1,772
1332,1,338
1332,1,238
1332,1,236
1332,1,3423
1370,1,183878
1370,1,218711
1370,1,150246
1370,1,214799
1370,1,240038
1370,1,235128
1370,1,211311
1380,1,762
1380,1,843
1380,1,300
1380,1,490
1380,1,491
1380,1,259
1380,1,770
1380,1,485
1380,1,492
1380,1,811
1380,1,284
1380,1,294
1384,1,283
1384,1,764
1384,1,290
1384,1,12
1384,1,324
1384,1,493
1384,1,693
1384,1,823
1384,1,762
1384,1,812
1384,1,282
1384,1,767
1384,1,233
1384,1,485
1384,1,772
1420,1,496
1420,1,238
1420,1,2459
1420,1,311
1420,1,253
1420,1,340
1420,1,605
1420,1,2461
1420,1,1373
1420,1,536
1420,1,265
1420,1,1608
1420,1,751
1420,1,324
1423,1,1861
1423,1,970
1423,1,10380
1423,1,10843
1423,1,1952
1423,1,3423
1423,1,288
1423,1,289
1423,1,14667
1423,1,1377
1423,1,3444
1423,1,56091
1432,1,54433
1432,1,46011
1432,1,5653
1432,1,15489
1432,1,23684
1432,1,95225
1432,1,3428
1432,1,47576
1432,1,56093
1432,1,109386
1432,1,29648
1446,1,1428
1446,1,4255
1446,1,772
1446,1,265
1446,1,3302
1446,1,2464
1446,1,1671
1446,1,2463
1446,1,2453
1453,1,338
1453,1,311
1453,1,326
1453,1,3423
1453,1,1428
1453,1,1850
1453,1,3484
1453,1,3375
1453,1,5972
1453,1,1333
1453,1,310
1453,1,927
1453,1,295
1458,1,51
1458,1,876
1458,1,274
1458,1,234
1458,1,4290
1458,1,340
1465,1,26449
1465,1,55113
1465,1,1671
1465,1,14667
1465,1,37685
1465,1,10639
1465,1,22505
1465,1,16235
1465,1,8
1465,1,531
1465,1,1377
1465,1,27364
1477,1,77625
1477,1,1487
1477,1,68035
1477,1,72109
1506,1,1428
1506,1,4328
1506,1,9717
1506,1,978
1506,1,9853
1506,1,5653
1506,1,2439
1506,1,2463
1506,1,3471
1506,1,894
1516,1,311
1516,1,10842
1516,1,259
1516,1,10843
1516,1,312
1516,1,12536
1516,1,1104
1516,1,891
1516,1,298
1516,1,302
1516,1,23495
1524,1,289
1524,1,485
1529,1,140001
1529,1,100858
1529,1,118781
1533,1,1377
1533,1,923
1533,1,895
1533,1,1028
1533,1,1899
1533,1,317
1534,1,263750
1534,1,243916
1534,1,211027
1534,1,218708
1534,1,217300
1534,1,129807
1534,1,203526
1534,1,231261
1536,1,8
1536,1,895
1536,1,254
1536,1,289
1536,1,288
1536,1,827
1536,1,281
1536,1,1267
1536,1,286
1536,1,888
1536,1,793
1536,1,605
1549,1,1428
1549,1,254
1549,1,1451
1549,1,4328
1549,1,839
1549,1,1424
1549,1,848
1549,1,259
1549,1,847
1549,1,888
1581,1,9717
1581,1,1263
1581,1,1262
1581,1,305
1583,1,1487
1583,1,770
1583,1,907
1583,1,970
1583,1,891
1583,1,490
1583,1,259
1583,1,265
1583,1,968
1583,1,916
1583,1,294
1583,1,1028
1583,1,1027
1586,1,294
1586,1,299
1586,1,259
1586,1,806
1586,1,899
1586,1,486
1586,1,927
1586,1,281
1586,1,805
1586,1,315
1586,1,793
1586,1,242
1586,1,883
1586,1,313
1586,1,808
1592,1,260467
1592,1,225604
1592,1,243916
1592,1,272510
1592,1,248175
1599,1,20547
1599,1,18004
1599,1,19540
1599,1,17883
1599,1,20851
1599,1,10843
1599,1,3774
1600,1,265708
1600,1,266157
1600,1,218712
1600,1,252655
1600,1,248175
1600,1,242170
1600,1,241158
1600,1,260407
1606,1,127563
1606,1,805
1611,1,1373
1611,1,876
1611,1,253
1611,1,326
1611,1,1851
1611,1,265
1611,1,247
1611,1,893
1611,1,1424
1611,1,340
1611,1,1372
1612,1,751
1612,1,515
1612,1,1266
1612,1,516
1612,1,1608
1612,1,1104
1612,1,970
1612,1,338
1612,1,770
1612,1,1010
1612,1,866
1619,1,799
1619,1,29648
1619,1,27364
1619,1,1262
1619,1,115908
1619,1,93545
1619,1,8402
1619,1,55113
1619,1,10377
1649,1,203526
1649,1,160209
1649,1,273843
1649,1,77625
1649,1,245665
1649,1,95225
1655,1,1671
1655,1,23686
1655,1,2354
1655,1,1420
1655,1,1377
1655,1,10639
1655,1,3302
1655,1,1373
1655,1,9800
1655,1,493
1655,1,2585
1655,1,1426
1688,1,265
1688,1,37785
1688,1,202240
1688,1,298
1688,1,93739
1688,1,697
1688,1,1948
1688,1,3375
1688,1,770
1688,1,921
1697,1,3302
1697,1,29421
1697,1,1962
1697,1,110467
1697,1,29426
1697,1,32318
1697,1,33255
1697,1,23684
1751,1,9622
1785,1,202240
1785,1,768
1785,1,769
1790,1,888
1790,1,28900
1790,1,37685
1790,1,50814
1790,1,26449
1790,1,37897
1790,1,53984
1790,1,24790
1822,1,127563
1822,1,112146
1822,1,158316
1822,1,9800
1829,1,12333
1829,1,10843
1829,1,3428
1829,1,14667
1829,1,10459
1832,1,3423
1832,1,766
1832,1,9622
1832,1,233
1832,1,804
1832,1,1861
1832,1,2225
1832,1,1333
1832,1,1010
1832,1,812
1832,1,286
1832,1,767
1834,1,440
1834,1,866
1834,1,281
1834,1,827
1834,1,338
1834,1,793
1834,1,236
1834,1,808
1834,1,334
1834,1,995
1834,1,254
1834,1,337
1834,1,303
1834,1,888
1834,1,276
1836,1,214799
1836,1,88433
1836,1,118781
1836,1,100858
1836,1,160209
1836,1,248175
1858,1,337
1858,1,294
1858,1,309
1858,1,276
1858,1,254
1858,1,326
1858,1,305
1858,1,283
1858,1,324
1858,1,286
1858,1,298
1858,1,234
1858,1,253
1858,1,242
1858,1,297
1865,1,532
1865,1,995
1874,1,300
1874,1,236
1874,1,299
1874,1,265
1874,1,334
1874,1,889
1874,1,253
1874,1,1377
1874,1,340
1874,1,259
1874,1,290
1874,1,324
1874,1,1608
1874,1,8
1874,1,326
1891,1,3960
1891,1,300
1891,1,236
1891,1,1426
1891,1,1444
1891,1,1424
1891,1,1454
1891,1,1451
1891,1,1608
1891,1,1028
1898,1,1044
1898,1,289
1898,1,290
1898,1,979
1898,1,793
1910,1,283
1910,1,1606
1910,1,407
1910,1,12
1910,1,3774
1914,1,310
1914,1,892
1914,1,884
1914,1,51
1914,1,827
1914,1,340
1914,1,311
1914,1,899
1914,1,265
1914,1,823
1914,1,236
1926,1,68035
1926,1,24165
1926,1,40533
1926,1,38069
1926,1,56951
1926,1,47576
1926,1,29421
1926,1,37685
1926,1,29648
1936,1,235130
1936,1,242170
1936,1,150246
1936,1,129807
1942,1,10385
1942,1,10742
1942,1,3428
1942,1,18636
1942,1,10380
1942,1,9912
1942,1,10339
1942,1,8
1942,1,22505
1942,1,11834
1942,1,22588
1946,1,5649
1946,1,1952
1946,1,2463
1946,1,909
1946,1,1606
1946,1,1424
1946,1,884
1946,1,1671
1946,1,2585
1946,1,2225
1946,1,9853
1946,1,247
1946,1,1428
1964,1,236
1964,1,1454
1964,1,909
1964,1,496
1964,1,276
1964,1,1424
1964,1,902
1964,1,968
1964,1,284
1964,1,770
1964,1,995
1964,1,699
1964,1,849
1964,1,283
1968,1,923
1968,1,1836
1968,1,1608
1968,1,265
1968,1,894
1968,1,770
1968,1,253
1968,1,772
1968,1,860
1968,1,902
1968,1,981
1968,1,885
1968,1,290
1975,1,218708
1975,1,225604
1975,1,279457
1975,1,263750
1975,1,183878
1975,1,218711
1975,1,217300
1975,1,218712
1992,1,1962
2025,1,51
2025,1,1905
2025,1,1010
2025,1,1707
2025,1,2225
2025,1,909
2025,1,866
2025,1,1890
2030,1,2463
2030,1,1014
2030,1,3477
2030,1,768
2030,1,9800
2030,1,2585
2030,1,769
2041,1,273843
2041,1,280837
2041,1,266157
2041,1,216372
2041,1,279457
2048,1,295
2048,1,242
2048,1,298
2048,1,311
2048,1,506
2048,1,305
2048,1,812
2048,1,823
2048,1,860
2048,1,840
2048,1,233
2048,1,493
2048,1,382
2048,1,407
2091,1,848
2091,1,10380
2091,1,8
2091,1,876
2091,1,1743
2091,1,892
2091,1,234
2091,1,2585
2091,1,1671
2091,1,769
2091,1,847
2091,1,320
2094,1,14667
2094,1,3326
2094,1,9800
2094,1,292
2094,1,10339
2094,1,11145
2094,1,22759
2098,1,236
2098,1,888
2098,1,8
2098,1,968
2098,1,1424
2098,1,1014
2098,1,965
2098,1,1952
2098,1,1377
2098,1,1426
2098,1,1444
2098,1,290
2112,1,1010
2112,1,995
2112,1,892
2112,1,978
2112,1,1333
2112,1,968
2112,1,888
2112,1,993
2112,1,889
2112,1,885
2112,1,1836
2112,1,970
2112,1,894
2114,1,309
2114,1,290
2114,1,772
2114,1,822
2114,1,769
2114,1,2225
2114,1,766
2114,1,812
2114,1,770
2114,1,767
2114,1,1333
2114,1,292
2114,1,233
2114,1,265
2114,1,768
2118,1,243916
2118,1,248175
2118,1,267732
2118,1,265708
2118,1,273843
2118,1,239912
2118,1,260467
2123,1,37722
2123,1,888
2123,1,29073
2123,1,5649
2123,1,286
2123,1,77171
2123,1,303
2123,1,288
2129,1,266157
2129,1,240386
2129,1,276788
2129,1,266794
2129,1,238962
2129,1,279457
2129,1,199228
2133,1,2735
2133,1,812
2133,1,2790
2133,1,3423
2133,1,2617
2133,1,3471
2133,1,1267
2133,1,4077
2133,1,2463
2133,1,3326
2133,1,2585
2133,1,4290
2133,1,2354
2134,1,298
2140,1,892
2140,1,2790
2140,1,1905
2140,1,2354
2140,1,1952
2141,1,118781
2141,1,140001
2141,1,160209
2141,1,115908
2141,1,92382
2141,1,56093
2169,1,968
2169,1,823
2169,1,812
2169,1,2567
2169,1,247
2169,1,883
2169,1,767
2169,1,9717
2169,1,233
2169,1,1257
2169,1,11834
2169,1,311
2195,1,216372
2195,1,240835
2195,1,279457
2195,1,199228
2195,1,218713
2195,1,266372
2199,1,241158
2199,1,240038
2199,1,242170
2199,1,235130
2199,1,218712
2202,1,8402
2202,1,29648
2202,1,26449
2202,1,27364
2202,1,37785
2202,1,56093
2202,1,286
2202,1,22505
2205,1,20851
2205,1,531
2205,1,2453
2205,1,2127
2205,1,1851
2210,1,472
2210,1,334
2210,1,605
2210,1,593
2210,1,311
2210,1,313
2210,1,236
2210,1,751
2210,1,295
2210,1,982
2210,1,804
2210,1,928
2210,1,337
2210,1,769
2218,1,176478
2218,1,160209
2222,1,485
2222,1,888
2222,1,889
2222,1,286
2222,1,1424
2222,1,1010
2222,1,1372
2222,1,804
2222,1,968
2222,1,876
2222,1,1014
2222,1,1421
2225,1,19540
2225,1,18629
2225,1,22759
2225,1,17883
2225,1,10459
2225,1,14220
